OBJECTID,Crop2014,Acres,County,Comments,Source,Modified_B,Date_Data_,Last_Modif,DWR_Standa,GlobalID,Shape_Leng,Shape_Area,_count,_sum,_mean,_median,_stdev,_min,_max,_range,_minority,_majority,_variety,_variance
199331,Almonds,72.801518380000005,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{D99F8D48-E4D7-4E69-AFD8-349634B76A5A},2300.488488816765766,294617.292212249943987,320,1457,4.553125,4,2.3525895805208,1,8,7,7,3,"8",5.53467773437502
199338,Idle,7.268974390000000,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,I | IDLE,{2D4C3237-C211-44CF-A891-144E57B2BF78},938.892907080513965,29416.495691157662804,32,95,2.96875,2,1.77630893639029,2,7,5,4,2,"4",3.1552734375
199360,"Melons, Squash and Cucumbers",77.154589920000006,Fresno,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,T | TRUCK NURSERY AND BERRY CROPS,{3DE7EB23-5782-45AF-AAF9-3DDC30E79A42},2336.809926112002813,312233.547737128043082,349,349,1,1,0,1,1,0,1,1,"1",0
199620,Citrus,77.394067949999993,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,C | CITRUS AND SUBTROPICAL,{20C35419-EA86-470A-8792-6227C27C1D58},2403.330045027376400,313202.680928779300302,340,2720,8,8,0,8,8,0,8,8,"1",0
199710,Citrus,38.934219900000002,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,C | CITRUS AND SUBTROPICAL,{BFA7BE5D-57C6-45B6-8C2B-A63E5CEF1847},1580.709154895904931,157561.197839785920223,169,1179,6.97633136094675,7,0.152014586729765,6,7,1,6,7,"2",0.023108434578621
199788,Grapes,17.074760349999998,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{2F1CEBFB-DF48-4E48-B663-47A6BA6C9F4D},1113.210598509255988,69099.103586775047006,72,140,1.94444444444444,2,0.283278861866265,1,3,2,3,2,"3",0.080246913580247
199913,Citrus,11.688111540000000,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,C | CITRUS AND SUBTROPICAL,{ED4FCC9C-CD5D-4C50-909A-7510AF8581BC},1014.692198086268945,47300.109270235676377,52,416,8,8,0,8,8,0,8,8,"1",0
199947,Pistachios,75.322892240000002,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{0ACE7782-2B63-4D5E-B9D5-A58B02A0B743},2534.559503164387024,304820.930225828487892,338,2669,7.89644970414201,8,0.712059558967968,3,8,5,3,8,"2",0.507028815517658
199966,Alfalfa and Alfalfa Mixtures,6.787375360000000,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,P | PASTURE,{168A3470-20D2-4A54-9039-4B4716987206},660.874680743005797,27467.533570707179024,29,43,1.48275862068966,1,0.499702646420325,1,2,1,2,1,"2",0.249702734839477
200017,Alfalfa and Alfalfa Mixtures,36.180493570000003,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,P | PASTURE,{9CEBFE30-D7F6-4B7A-8AEA-4D0051F82364},1550.760797619654340,146417.262780220393324,170,1170,6.88235294117647,7,0.675830899592706,3,7,4,3,7,"2",0.456747404844287
200047,Grapes,36.645089859999999,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{FECF879D-6C76-4419-A4A5-DA01ED20CB5A},1946.642104163395743,148297.417269332130672,156,476,3.05128205128205,3,0.91843562505499,2,7,5,5,3,"5",0.843523997370151
200073,Grapes,19.456583880000000,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{94C04EAF-0EB5-46D1-81E2-0F54D67C7938},1195.956047781846337,78738.001452468321077,86,172,2,2,0,2,2,0,2,2,"1",0
200124,Citrus,25.113897860000002,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,C | CITRUS AND SUBTROPICAL,{6FD6157B-B862-4181-9780-AB15581AAE45},1540.239124159893890,101632.338858674687799,100,689,6.89,7,0.630793151516404,3,7,4,4,7,"3",0.397899999999997
200143,Citrus,23.890957390000001,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,C | CITRUS AND SUBTROPICAL,{C07AD9E5-1717-4DFA-8223-3256C1CAC151},1556.722361959623186,96683.274359916220419,108,756,7,7,0,7,7,0,7,7,"1",0
200278,Grapes,0.619749210000000,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{768B4299-DDC3-47CE-A905-A5DD9115A0D8},207.713446934247855,2508.036083386954488,5,9,1.8,2,0.4,1,2,1,1,2,"2",0.16
200341,Bush Berries,9.934108159999999,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,T | TRUCK NURSERY AND BERRY CROPS,{5BEE436F-4BE2-4845-8FB2-B394F5CB7955},802.556329563631152,40201.909418774463120,48,304,6.33333333333333,7,1.49071198499986,3,7,4,3,7,"2",2.22222222222222
200580,Grapes,17.955439470000002,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{4A39283C-9C7A-426F-A4D7-25CCED3BC424},1141.782997138872133,72663.085526016599033,60,119,1.98333333333333,2,0.12801909579781,1,2,1,1,2,"2",0.016388888888889
200653,Grapes,19.737915600000001,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{3C18CCEB-ECD2-467A-AB38-59DC881444FE},1196.314868326525357,79876.510505048776395,98,153,1.56122448979592,2,0.496237404726035,1,2,1,1,2,"2",0.24625156184923
200757,Pistachios,37.831375430000001,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{0B5150CD-37C4-4716-9C76-E7E5CA72FD6C},1554.154893679425868,153098.144626486056950,173,369,2.13294797687861,2,0.339518500707246,2,3,1,3,2,"2",0.115272812322497
200898,Grapes,21.945735140000000,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{A665E9D9-9BB6-4F19-8FDC-1104B503E98A},1221.533003691241674,88811.239191920103622,96,328,3.41666666666667,3,1.62446572413483,2,8,6,7,3,"4",2.63888888888889
200930,Almonds,31.462225870000001,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{8A85FA48-B4B1-4266-A683-F48DC9C9B062},1557.511941075257255,127323.110825096315239,140,384,2.74285714285714,3,1.02379844955251,2,7,5,7,3,"3",1.04816326530612
201211,Miscellaneous Truck Crops,48.940690959999998,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,T | TRUCK NURSERY AND BERRY CROPS,{DC68E469-C8CC-4AB3-B1AF-074126D40DDB},2955.014698572578709,198055.949530107056489,224,448,2,2,0,2,2,0,2,2,"1",0
201226,Grapes,5.615684240000000,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{C4C4B3A7-6278-4542-BBC5-7765BEBBBE65},601.889710357315494,22725.867827726764517,30,84,2.8,3,0.4,2,3,1,2,3,"2",0.16
201238,Grapes,0.787121840000000,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{74D7F6B5-6A21-4A53-8108-82CCC82C7E2E},246.403828178548139,3185.369079504796900,5,7,1.4,1,0.489897948556636,1,2,1,2,1,"2",0.24
201265,Grapes,19.194787970000000,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{10A858BA-5086-4008-8AAE-6B7D0AD5F2F9},1177.167111206858863,77678.550991930227610,79,226,2.86075949367089,3,0.346197324839933,2,3,1,2,3,"2",0.119852587726326
201419,Grapes,18.877083020000001,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{BAA6C043-AA38-49C5-A0EE-264493A43A14},1167.311295366178001,76392.844651785999304,78,614,7.87179487179487,8,0.790309487560125,3,8,5,3,8,"2",0.624589086127547
201468,Young Perennials,79.644078879999995,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,Y | YOUNG PERENNIAL,{09BB0D88-3C98-45FC-B2B7-7A5BF8032FE8},3668.702077448131604,322308.152137846511323,358,1024,2.86033519553073,3,0.860389608668894,2,7,5,4,3,"4",0.740270278705413
201606,Grapes,16.471569120000002,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{4F9C0EEA-9572-4D09-A59E-59DC02378422},1161.854849176990683,66658.075292631852790,66,377,5.71212121212121,7,1.9676562855425,2,7,5,2,7,"3",3.87167125803489
201669,Almonds,38.619363100000001,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{1305606F-47F8-4B03-8779-F9C88FC373FF},1971.742311163279737,156287.017601659987122,162,369,2.27777777777778,2,0.447903208238808,2,3,1,3,2,"2",0.200617283950617
201767,Citrus,8.891639280000000,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,C | CITRUS AND SUBTROPICAL,{B3802B8A-C8F1-4AC4-8A54-B89698FAA990},754.126676777245507,35983.187533349220757,36,244,6.77777777777778,7,0.916245694581702,3,7,4,3,7,"2",0.839506172839506
201804,Grapes,46.369120760000001,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{9FA7BC10-7B1D-4514-9813-3CB071C42191},2048.198696059937447,187649.174141525523737,206,384,1.86407766990291,2,0.430591007020129,1,3,2,3,2,"3",0.185408615326609
202185,Grapes,19.204746539999999,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{904D06A9-6F38-4B35-A583-DF7FD268836D},1199.279507898869269,77718.851858779642498,89,233,2.61797752808989,3,0.485881984504262,2,3,1,2,3,"2",0.2360813028658
202217,Almonds,35.116444780000002,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{336034B0-1145-4462-B2F3-9F2A68126D17},1897.280394283003261,142111.210099250805797,166,495,2.98192771084337,3,0.133212917996963,2,3,1,2,3,"2",0.017745681521266
202303,Pistachios,36.860743139999997,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{BB44B098-8A06-41AF-BED6-8C706912D0E5},1578.268427413417385,149170.135125436470844,171,292,1.70760233918129,2,0.454864011289593,1,2,1,1,2,"2",0.206901268766459
202310,Almonds,35.366657240000002,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{91AAAC0D-67F7-451D-BDEC-F24D2A42E9B6},2049.303064812647790,143123.784006439091172,152,601,3.95394736842105,3,1.87553085744541,1,7,6,4,3,"7",3.51761599722992
202353,Grapes,16.478280720000001,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{DD488751-012B-40C9-ACFD-82C514A92E3C},1364.413189334106619,66685.236142607027432,82,179,2.18292682926829,2,0.386606524003594,2,3,1,3,2,"2",0.149464604402142
202456,Almonds,15.728160810000000,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{7C6E311F-1D17-4455-8A79-71191664E6A5},1176.186099818923594,63649.608593315824692,76,228,3,3,0.888523316638639,2,8,6,8,3,"3",0.789473684210526
202520,Almonds,72.576140839999994,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{93C45633-8D5B-425A-BDB1-FEFCB5794DDB},3133.957715785255914,293705.221656806475949,322,764,2.37267080745342,2,0.671698281279072,2,7,5,5,2,"6",0.45117858107326
202561,Grapes,18.894378870000001,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{D73B3153-3A48-4AD1-BA0E-7522CB0D614B},1169.217083071521984,76462.838483546089265,91,91,1,1,0,1,1,0,1,1,"1",0
202878,Almonds,15.936946010000000,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{09150109-3445-4885-8359-EB545BB3FC6A},1092.087476202885455,64494.532304788175679,68,195,2.86764705882353,3,0.338874077111851,2,3,1,2,3,"2",0.114835640138409
203004,Citrus,98.476091339999996,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,C | CITRUS AND SUBTROPICAL,{B6368D07-867C-403D-AE71-EF80408F8D3A},2760.656316555659487,398518.602699525945354,451,620,1.37472283813747,1,0.484051270751012,1,2,1,2,1,"2",0.234305632715669
203191,Citrus,8.958253460000000,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,C | CITRUS AND SUBTROPICAL,{5B7B92F2-2AE7-4155-B5CD-40076F7B291F},755.148680886334887,36252.765565182970022,42,293,6.97619047619048,7,0.152455338986496,6,7,1,6,7,"2",0.023242630385488
203338,Grapes,9.085392450000001,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{5418BA6C-4AA8-4226-8562-8B24402041D9},797.201992396867126,36767.278795497564715,40,158,3.95,3,2.03654118544163,2,7,5,2,3,"3",4.1475
203420,Idle,35.971731579999997,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,I | IDLE,{B4D83172-4565-44C1-A56D-F3CC10633CE9},1620.538209106416843,145572.432959817582741,167,1169,7,7,0,7,7,0,7,7,"1",0
203442,Citrus,75.481428120000004,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,C | CITRUS AND SUBTROPICAL,{5DCC1614-DBE3-426F-A8EA-7864D692D9AA},2354.695967402256429,305462.502178177353926,337,2686,7.97032640949555,8,0.229198474983114,5,8,3,5,8,"4",0.052531940934585
203480,Almonds,19.180780070000001,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{925ED743-86E4-4B8C-9B44-FFEC5D1CD6F1},1203.788466140290666,77621.863019176758826,90,253,2.81111111111111,3,0.391420332306855,2,3,1,2,3,"2",0.153209876543209
203509,Almonds,37.934767030000003,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{CC8C6C61-3508-4ACE-85DF-0DB35C0423FA},2001.825709420404110,153516.555605976813240,170,868,5.10588235294118,7,2.04089674299582,2,7,5,2,7,"3",4.16525951557093
203530,Grapes,16.589355950000002,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{7764B3F4-4993-4734-8B40-B32841E384CD},1375.510822924710510,67134.741680575069040,69,310,4.49275362318841,3,1.85427972192023,2,7,5,6,3,"6",3.43835328712455
203599,Idle,75.052276649999996,Fresno,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,I | IDLE,{96C456CF-28BC-41A5-8DD4-C07BBCF3B241},2311.807010860177343,303725.787783810927067,336,619,1.84226190476191,2,0.835663197122465,1,6,5,5,2,"6",0.69833297902494
203718,Grapes,11.969209480000000,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{B7648DD6-84F8-4C21-AF85-40357F24D5FF},1069.808272616595332,48437.672265492154111,53,148,2.79245283018868,2,1.20311687297584,2,7,5,4,2,"5",1.44749021003916
203828,Grapes,19.208722970000000,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{A3D341D0-5E68-4498-BC26-044826AE8386},1177.394535276418992,77734.943900000071153,78,486,6.23076923076923,7,1.49291555159073,3,7,4,5,7,"4",2.22879684418146
203836,Grapes,20.695975440000002,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{0D463E60-8A77-4E20-8075-A2F3C3A100C7},1213.604301767344623,83753.641127645401866,98,194,1.97959183673469,2,0.141391902658684,1,2,1,1,2,"2",0.019991670137443
204126,Idle,259.520147119999990,Fresno,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,I | IDLE,{974479D2-8E7C-4E85-BCAC-6FE7DF99DD38},4466.335493127899099,1050240.774118781788275,1163,1487,1.27858985382631,1,0.915959991616836,1,6,5,4,1,"5",0.838982706242714
204243,Almonds,46.797025920000003,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{7635A1F1-8169-4C25-BBDD-45EE2C91CA70},1721.407157686928258,189380.844896780879935,208,1539,7.39903846153846,8,1.53466328005074,2,8,6,4,8,"7",2.35519138313611
204428,Citrus,18.502675360000001,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,C | CITRUS AND SUBTROPICAL,{B366ED8E-2B73-4F7A-B0DB-12539505399A},1102.347157065222746,74877.670618489428307,87,650,7.47126436781609,8,1.55983406470689,2,8,6,2,8,"3",2.43308230942001
204429,Citrus,5.412685430000000,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,C | CITRUS AND SUBTROPICAL,{AB534D4C-66DB-4712-B6D7-2BAA55E186AF},839.874435827778029,21904.360790918741259,24,187,7.79166666666667,8,0.999131567356817,3,8,5,3,8,"2",0.99826388888889
204446,Almonds,38.427581390000000,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{21F3CF27-345A-4149-B93F-AF6255A2DD51},1982.764215095167174,155510.904532503278460,159,626,3.93710691823899,3,1.60065055402972,2,7,5,2,3,"6",2.56208219611566
204704,"Flowers, Nursery and Christmas Tree Farms",2.849512430000000,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,T | TRUCK NURSERY AND BERRY CROPS,{6A734B43-4722-4FC2-805D-826F2D5C5D0D},505.186576482929581,11531.567678799872738,13,62,4.76923076923077,3,2.08119219361057,2,7,5,2,3,"3",4.33136094674556
204749,Almonds,87.814147489999996,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{4F83A9D3-96BE-4A56-AA21-B75E8166ABEB},2542.374365085399859,355371.246767245582305,372,1242,3.33870967741935,3,0.990984332858429,2,7,5,6,3,"6",0.982049947970865
204814,Pistachios,52.679055150000003,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{92D49EE7-F24F-4330-BEE1-C4D4EC8F72FC},1920.937272222420688,213184.572676917945500,242,1435,5.9297520661157,8,2.52737555801588,2,8,6,4,8,"7",6.38762721125608
204876,Pistachios,26.451591329999999,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{46342F5D-0048-4799-8812-3A47F2130C86},1504.969537196117471,107045.792263336683391,120,242,2.01666666666667,2,0.12801909579781,2,3,1,3,2,"2",0.016388888888889
204886,Almonds,12.000950469999999,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{6D9A2784-456D-4F1A-83FC-6D17BECBFB1C},2028.350778552807924,48566.123474163847277,38,154,4.05263157894737,3,1.9049432706162,2,7,5,2,3,"3",3.62880886426593
204964,Citrus,84.088808900000004,Fresno,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,C | CITRUS AND SUBTROPICAL,{B44D9985-0F92-45E3-B9AF-AFE84C8B47EE},3105.485367975285044,340295.336355506966356,377,2029,5.38196286472149,6,1.23068347821634,1,6,5,1,6,"6",1.51458182355466
205165,Pistachios,156.235601029999998,Fresno,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{F96E2E06-92C9-42EC-99A3-41DE9D83476B},3225.481432165092428,632263.045429431367666,698,1542,2.20916905444126,2,1.11864974254332,1,6,5,5,2,"5",1.25137724649223
205305,Grapes,18.388603130000000,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{CB3FCC0D-9D96-4F08-A0E1-4814B9C4B648},1152.606974684186298,74416.036667093125288,91,160,1.75824175824176,1,1.29530563528678,1,7,6,6,1,"6",1.6778166888057
205332,Citrus,19.298205620000001,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,C | CITRUS AND SUBTROPICAL,{F9E25420-8D81-44A4-81C8-A178111B65CE},1188.236072100701904,78097.067340398221859,78,111,1.42307692307692,1,0.494047406871736,1,2,1,2,1,"2",0.244082840236686
205347,Grapes,17.909010469999998,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{8B181A1D-485C-4BA4-BF3A-863672F721F9},1159.685224297256354,72475.194058497552760,84,170,2.02380952380952,2,0.152455338986496,2,3,1,3,2,"2",0.023242630385488
205428,Grapes,17.958385360000001,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{E89C2998-889C-47C9-BB01-5007BE361134},1150.002909741232088,72675.007131131875212,73,142,1.94520547945206,2,0.227578735970358,1,2,1,1,2,"2",0.051792081065866
205504,Grapes,37.221895000000004,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{3A781E0D-4012-404C-886E-B2D33D495582},2005.839205194506349,150631.664817606128054,164,329,2.00609756097561,2,0.077848447163437,2,3,1,3,2,"2",0.006060380725758
205687,Tomatoes,63.878914920000000,Fresno,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,T | TRUCK NURSERY AND BERRY CROPS,{77385E91-6324-40D3-AAD2-672652C78EC2},2377.051180671534894,258508.797112531843595,288,299,1.03819444444444,1,0.253994894901064,1,3,2,2,1,"3",0.064513406635802
205728,Pistachios,10.333707670000001,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{6883EFD7-FBA7-4E1F-BD74-86DEDD4B3DD3},1003.104753358608377,41819.031245939338987,43,164,3.81395348837209,3,1.64607798783129,2,7,5,2,3,"3",2.70957274202272
205777,Citrus,37.744734309999998,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,C | CITRUS AND SUBTROPICAL,{4A118F0D-3D81-49FD-9CEB-BFE5B61A1D66},1610.626303038317019,152747.520460895058932,170,1360,8,8,0,8,8,0,8,8,"1",0
205813,Citrus,25.129721109999998,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,C | CITRUS AND SUBTROPICAL,{CA046E01-034D-41DF-821A-778F3A81A24D},1295.740616515837701,101696.373279909574194,112,748,6.67857142857143,7,1.08738123911702,3,7,4,3,7,"2",1.18239795918367
205876,Almonds,28.497654290000000,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{5C2C360F-D9BA-4529-B21F-F60093C0F99D},1580.639509854114294,115325.915279987704707,136,396,2.91176470588235,3,0.535100158784125,2,4,2,4,3,"3",0.286332179930795
206058,Citrus,18.944700690000001,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,C | CITRUS AND SUBTROPICAL,{5B89F39A-FC5C-4FB1-9356-F7A3D1F9E561},1172.946144986112131,76666.483675109717296,93,192,2.06451612903226,2,0.245670100189158,2,3,1,3,2,"2",0.060353798126951
206085,Grapes,19.430395760000000,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{DB0201F4-43AC-4954-9917-1F3C1AC893FC},1194.432972646343615,78632.021880288157263,86,214,2.48837209302326,2,0.499864773493132,2,3,1,3,2,"2",0.24986479177934
206147,Almonds,55.651732389999999,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{D9B36723-B3AD-4389-A03D-25ADEC56ED7F},1997.055307534043550,225214.570630361238727,244,469,1.92213114754098,2,0.267965098988159,1,2,1,1,2,"2",0.071805294275734
206183,Pistachios,76.301625189999996,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{EE4980FB-076D-4D8D-9413-5C5B365399C4},2361.739873067051576,308781.721923582197633,341,2383,6.98826979472141,7,0.216294298118307,3,7,4,3,7,"2",0.046783223398491
206186,Grapes,13.343110469999999,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{BC3C32F2-00A2-446F-B525-A9558CCD5DC3},1013.978996496997070,53997.652291197977320,56,104,1.85714285714286,2,0.397697454487859,1,3,2,3,2,"3",0.158163265306122
206244,Grapes,24.810797869999998,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{039183E1-7F2F-4D1E-AAF2-658E1D7ED8AD},1928.612079588388497,100405.736689666169696,99,185,1.86868686868687,2,0.33774249489496,1,2,1,1,2,"2",0.114069992857872
206311,Pistachios,35.765486989999999,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{7F164D05-43EB-47A2-90BD-59F50B4283A4},1581.733439041114025,144737.790726758103119,170,1060,6.23529411764706,7,1.73644029943296,1,7,6,1,7,"4",3.01522491349482
206336,Onions and Garlic,152.593087650000001,Fresno,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,T | TRUCK NURSERY AND BERRY CROPS,{C51C09B5-7A8B-429C-B3A5-52C08DA9893D},3067.162133023736715,617522.316781441448256,681,2847,4.18061674008811,5,1.85002446345263,2,6,4,4,6,"5",3.42259051537321
